Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
TS047_RoL_RNA_677_2 - polya	(1, 0.010152296983293604)	(2, 0.013296961577460648)	(3, 0.014825443969844629)	(4, 0.0168508919488234)	(5, 0.01832926016440791)	(6, 0.019995556542990445)	(7, 0.021494805665574733)	(8, 0.026460285350122695)	(9, 0.03270367654305727)	(10, 0.03836657852139792)	(12, 0.042148110779058286)	(14, 0.047172057003205634)	(16, 0.051421321577661105)	(18, 0.055739493145215854)	(20, 0.06082608209036254)	(22, 0.0661548895567067)	(24, 0.07097002671085623)	(26, 0.07632180317490014)	(28, 0.08151906092714568)	(30, 0.0862026483671966)	(32, 0.09262770345102926)	(34, 0.0983595124224692)	(36, 0.10416858074980831)	(38, 0.10987950881424846)	(40, 0.11481366713829674)	(42, 0.1209443014334325)	(44, 0.12638795388827545)	(46, 0.13125738140062443)	(48, 0.13600569965237466)	(50, 0.1412906572140193)	(52, 0.14732315124625606)	(54, 0.15178748916280926)	(56, 0.1560993964582641)	(58, 0.16041339184441886)	(60, 0.16463133505837468)	(62, 0.16919381323782684)	(64, 0.17430128308997334)	(66, 0.17926885086522126)	(68, 0.18409860465427064)	(70, 0.1897406257256115)	(72, 0.19438453944236284)	(74, 0.1994857450224094)	(76, 0.20374545005036476)	(78, 0.20872972255121253)	(80, 0.21381004722425928)	(82, 0.21824097568961282)	(84, 0.22339020735575887)	(86, 0.22845173921250583)	(88, 0.23300168884775813)	(90, 0.2342086052723455)
TS047_RoL_RNA_678_1 - polya	(1, 0.00299567732535901)	(2, 0.00677683210841327)	(3, 0.009835180507524561)	(4, 0.012312776956531385)	(5, 0.015241605136554629)	(6, 0.01723454528187715)	(7, 0.02012159274606554)	(8, 0.024370691546470164)	(9, 0.029601637168993847)	(10, 0.037339425741608756)	(12, 0.04197708519927751)	(14, 0.04740857825780849)	(16, 0.05248493523174322)	(18, 0.057170642512622064)	(20, 0.062084054694800855)	(22, 0.06706013795073193)	(24, 0.07301597899299032)	(26, 0.0779774389983792)	(28, 0.08397506075647246)	(30, 0.09001028515881707)	(32, 0.09502188202320777)	(34, 0.09994782842013702)	(36, 0.10526024643853867)	(38, 0.11064160263806783)	(40, 0.11597700005017864)	(42, 0.1221417446716113)	(44, 0.12775289480823215)	(46, 0.13278747106633204)	(48, 0.13807690969102449)	(50, 0.14435237320941952)	(52, 0.15041684411284856)	(54, 0.15686778663774995)	(56, 0.16334797566373577)	(58, 0.16854549671359156)	(60, 0.17366363440336113)	(62, 0.179485777154948)	(64, 0.18438247705079286)	(66, 0.18877780835661948)	(68, 0.19423019177306788)	(70, 0.19927730224591822)	(72, 0.2035347571894898)	(74, 0.20774207527405958)	(76, 0.21279336381849337)	(78, 0.21721794162540436)	(80, 0.22111608241279623)	(82, 0.2253338456763247)	(84, 0.22918184960471474)	(86, 0.23280423766759656)	(88, 0.23636604369251785)	(90, 0.23726432908296718)
TS047_RoL_RNA_678_2 - polya	(1, 0.008230801019466178)	(2, 0.010649904466304207)	(3, 0.011894969798182848)	(4, 0.013424143997738494)	(5, 0.014489552251527264)	(6, 0.015788932513991213)	(7, 0.01717187420812487)	(8, 0.02161316430136982)	(9, 0.02625917990220555)	(10, 0.030955332362043106)	(12, 0.03408679701386539)	(14, 0.038032985624467316)	(16, 0.041296059531169396)	(18, 0.044922625665634694)	(20, 0.049265731076667735)	(22, 0.05300092707230366)	(24, 0.05674656824689829)	(26, 0.060427449311948905)	(28, 0.06453658271430676)	(30, 0.06857886697132887)	(32, 0.07324159485849854)	(34, 0.0784474720515213)	(36, 0.0833462609831579)	(38, 0.08846230963713574)	(40, 0.09231449163710925)	(42, 0.09678293919564684)	(44, 0.10109053099822027)	(46, 0.1046063782357232)	(48, 0.10809715704372523)	(50, 0.11203081143957672)	(52, 0.11662042307403539)	(54, 0.1202428111369172)	(56, 0.12399680845467881)	(58, 0.12747923111951387)	(60, 0.13130634468998648)	(62, 0.1352086635489618)	(64, 0.13937628995348844)	(66, 0.14302165741007944)	(68, 0.14711407852610336)	(70, 0.1520254016724904)	(72, 0.15586922752929694)	(74, 0.15973185470822918)	(76, 0.16310773654768534)	(78, 0.1674759103882193)	(80, 0.17123617481335612)	(82, 0.17494421334369942)	(84, 0.1785958479076656)	(86, 0.18279063177748495)	(88, 0.18684545024925747)	(90, 0.18792548175358845)
TS047_RoL_RNA_679_1 - polya	(1, 0.00265402933889243)	(2, 0.0059648445199709755)	(3, 0.008999118293813262)	(4, 0.01139965134273912)	(5, 0.01354668810169841)	(6, 0.015386456630395189)	(7, 0.01759494703540698)	(8, 0.020567767163196762)	(9, 0.02463523036129674)	(10, 0.031268383282088676)	(12, 0.03576026072323874)	(14, 0.04079753927310477)	(16, 0.045141543878441)	(18, 0.05000982490166264)	(20, 0.05540046191633055)	(22, 0.0604953532593708)	(24, 0.06565169824846354)	(26, 0.07086373560429138)	(28, 0.0768497048150929)	(30, 0.08205790131804244)	(32, 0.08685704698945501)	(34, 0.09173877099775064)	(36, 0.09595986831098187)	(38, 0.10066491308687656)	(40, 0.10563497671137266)	(42, 0.11126182617805488)	(44, 0.11594766668955815)	(46, 0.12030127342709009)	(48, 0.12424582933308506)	(50, 0.12873578634779598)	(52, 0.13394398285074555)	(54, 0.13951321952425352)	(56, 0.14478671052613384)	(58, 0.14960890131481613)	(60, 0.15401051871332658)	(62, 0.15931857739111144)	(64, 0.1638200569644572)	(66, 0.16819286796638055)	(68, 0.1722776150024328)	(70, 0.1763604416120459)	(72, 0.18023394173979265)	(74, 0.1840498290743652)	(76, 0.18851866139824558)	(78, 0.19264565781595894)	(80, 0.1957874754703931)	(82, 0.19889088459604443)	(84, 0.20272981704788667)	(86, 0.20631909406264062)	(88, 0.2096183866850843)	(90, 0.21040192067225372)
TS047_RoL_RNA_679_2 - polya	(1, 0.006802150447436315)	(2, 0.009502270020868122)	(3, 0.010535459445125812)	(4, 0.012087164007951488)	(5, 0.013174125372505117)	(6, 0.014418561705068281)	(7, 0.015993311385163647)	(8, 0.021040192067225374)	(9, 0.025368833261048482)	(10, 0.02983190430561144)	(12, 0.03256851198138692)	(14, 0.036541874283969)	(16, 0.0396568059682552)	(18, 0.043196151895591485)	(20, 0.04677774720458887)	(22, 0.05036126294002539)	(24, 0.05331103795054548)	(26, 0.05679085065826841)	(28, 0.06077573551948534)	(30, 0.06489505023144211)	(32, 0.06932931487941796)	(34, 0.07326042780033895)	(36, 0.07746616170205706)	(38, 0.0814049563287346)	(40, 0.08482523581684417)	(42, 0.08900216332197516)	(44, 0.09291023112562646)	(46, 0.09668002822565963)	(48, 0.09999852511249474)	(50, 0.1039565240035637)	(52, 0.10858283129545361)	(54, 0.11235646924836507)	(56, 0.11580555513306173)	(58, 0.11885519231841715)	(60, 0.12265763666791571)	(62, 0.1264043886506792)	(64, 0.1305294646419534)	(66, 0.13434535197652595)	(68, 0.13802104818104122)	(70, 0.14192143427893594)	(72, 0.14549150702929847)	(74, 0.14935732545128869)	(76, 0.1527795253658374)	(78, 0.1568527498432548)	(80, 0.16080114660212805)	(82, 0.16448068365952162)	(84, 0.16796049636724453)	(86, 0.1718243943627956)	(88, 0.1757190191813729)	(90, 0.1766254604606473)
TS047_RoL_RNA_683_1 - polya	(1, 0.0030876454681219934)	(2, 0.006259544504394988)	(3, 0.009208419389680039)	(4, 0.011879753109291201)	(5, 0.013787848623299175)	(6, 0.015517524816516791)	(7, 0.018307804749988194)	(8, 0.02188114725803949)	(9, 0.026346586370042564)	(10, 0.03354035426246483)	(12, 0.03824120775606629)	(14, 0.044047269820119125)	(16, 0.049171869200597684)	(18, 0.054013971323158175)	(20, 0.05925256082525279)	(22, 0.06407483857883658)	(24, 0.0693134280809312)	(26, 0.07479982219523465)	(28, 0.08083138645639751)	(30, 0.0871553601599668)	(32, 0.09261945185917145)	(34, 0.0976399733025223)	(36, 0.10285130429727395)	(38, 0.10891012706577978)	(40, 0.1154174761823836)	(42, 0.12124831870765732)	(44, 0.1261771524444909)	(46, 0.13111342031969075)	(48, 0.13600260531857092)	(50, 0.14154599449368238)	(52, 0.14675732548843404)	(54, 0.15242461696964993)	(56, 0.15831245455573167)	(58, 0.16316199081665844)	(60, 0.168735116545235)	(62, 0.17426115939749182)	(64, 0.17959143660610372)	(66, 0.18416838779360079)	(68, 0.1889163241635219)	(70, 0.19339910959837958)	(72, 0.19745071500799394)	(74, 0.2021267880403745)	(76, 0.20692428533273743)	(78, 0.21200923597526256)	(80, 0.21643998244155638)	(82, 0.22070965590991448)	(84, 0.2244093787701923)	(86, 0.2282330039365745)	(88, 0.23177660989116072)	(90, 0.23253984809676392)
TS047_RoL_RNA_683_2 - polya	(1, 0.01723233273300188)	(2, 0.02163334264583066)	(3, 0.02364551609696634)	(4, 0.02585097714562491)	(5, 0.0279672285338883)	(6, 0.029954621523803095)	(7, 0.03159508805662554)	(8, 0.03663543386895309)	(9, 0.043241904830440436)	(10, 0.051610266584732556)	(12, 0.05730481657329141)	(14, 0.06479842804648636)	(16, 0.071132313934544)	(18, 0.07810801376822249)	(20, 0.08479626025173875)	(22, 0.09185621365356825)	(24, 0.09889386464029896)	(26, 0.10629578840697665)	(28, 0.11333096134758527)	(30, 0.12083944109751275)	(32, 0.12950764643257756)	(34, 0.13784131554116041)	(36, 0.14510199067887908)	(38, 0.15336875254216556)	(40, 0.1600421307489493)	(42, 0.16786532235638196)	(44, 0.17574055293237853)	(46, 0.18286493553338234)	(48, 0.1898431134131829)	(50, 0.1975597490373658)	(52, 0.20530859926113587)	(54, 0.21203153839036135)	(56, 0.21884616522610412)	(58, 0.22544024595698103)	(60, 0.23195750725807318)	(62, 0.23867301224893242)	(64, 0.2478293926700486)	(66, 0.25501572642410464)	(68, 0.2619492994737076)	(70, 0.26969814969747763)	(72, 0.2772710586465794)	(74, 0.28474236770467554)	(76, 0.29164868224693563)	(78, 0.29912742544339804)	(80, 0.30647731024151187)	(82, 0.3130813031568771)	(84, 0.31952174502818453)	(86, 0.32673285924346146)	(88, 0.33405548553423225)	(90, 0.33600818587843784)
TS047_RoL_RNA_707_1 - polya	(1, 0.002742763527794513)	(2, 0.006387205849458198)	(3, 0.009661922138489336)	(4, 0.011944414482802514)	(5, 0.014411769843431966)	(6, 0.01651694460066627)	(7, 0.01948229829096405)	(8, 0.02316824047343343)	(9, 0.028087860336217536)	(10, 0.036416127856996605)	(12, 0.04198654099150638)	(14, 0.0482190655415979)	(16, 0.053823433107675955)	(18, 0.05962398183392638)	(20, 0.06561127993380245)	(22, 0.07131751079458538)	(24, 0.07817819232869036)	(26, 0.08484080634531363)	(28, 0.09218439535061214)	(30, 0.09905262231395452)	(32, 0.10537003294296678)	(34, 0.11141580811943268)	(36, 0.11714278891061847)	(38, 0.1225679525323083)	(40, 0.1279044573604587)	(42, 0.1343482539291974)	(44, 0.13952441838605306)	(46, 0.1444383791769091)	(48, 0.14979563393546236)	(50, 0.15595459055048924)	(52, 0.16240215983384662)	(54, 0.16952881774856993)	(56, 0.17653474879549483)	(58, 0.18221834336856557)	(60, 0.18823770954270058)	(62, 0.1942080304267925)	(64, 0.19960678504615142)	(66, 0.2047301314983453)	(68, 0.21031563549132987)	(70, 0.21514659656057453)	(72, 0.21974553568076918)	(74, 0.22412754371038862)	(76, 0.22889625498842475)	(78, 0.2335706484009934)	(80, 0.23782438413357704)	(82, 0.24171028019083748)	(84, 0.24555656274460158)	(86, 0.24992725263036492)	(88, 0.25406403420976886)	(90, 0.2550694626556523)
TS047_RoL_RNA_707_2 - polya	(1, 0.010024102741884486)	(2, 0.01324977374087253)	(3, 0.014973904321618187)	(4, 0.016973443069528905)	(5, 0.01848630163162739)	(6, 0.019961433047538883)	(7, 0.02153842775815526)	(8, 0.026273184604623093)	(9, 0.03165307565088853)	(10, 0.03776675969049102)	(12, 0.042050677140024265)	(14, 0.047504136121354346)	(16, 0.052061575380743304)	(18, 0.05728112605571402)	(20, 0.0627308123224254)	(22, 0.0684087478235681)	(24, 0.07336420847522984)	(26, 0.07899309868632945)	(28, 0.08455785274891117)	(30, 0.08977551706657252)	(32, 0.09658526695332506)	(34, 0.10219906630594988)	(36, 0.10744691234056084)	(38, 0.11355493730823527)	(40, 0.11859905675343646)	(42, 0.12465049100183041)	(44, 0.1302303359228869)	(46, 0.13504431977634745)	(48, 0.13985830362980795)	(50, 0.14519858117257706)	(52, 0.15137262864607876)	(54, 0.15646579338132302)	(56, 0.1613495724552295)	(58, 0.16609376108824406)	(60, 0.17119824396734445)	(62, 0.17645929450312084)	(64, 0.18246356981878104)	(66, 0.18783591543580908)	(68, 0.19312903404584444)	(70, 0.19882960583469933)	(72, 0.20405670193890746)	(74, 0.20942716119862614)	(76, 0.21423359962284927)	(78, 0.21938901414930206)	(80, 0.22463120111198498)	(82, 0.22958666176364675)	(84, 0.23472132635969672)	(86, 0.2399238998188833)	(88, 0.24535094979788247)	(90, 0.24664499091209638)
TS047_RoL_RNA_708_1 - polya	(1, 0.0023734783259596283)	(2, 0.00542933167063265)	(3, 0.00811432902687448)	(4, 0.010197056257904053)	(5, 0.012615037302475426)	(6, 0.014380311807407899)	(7, 0.016833895026868665)	(8, 0.020578057086069978)	(9, 0.024903721335131402)	(10, 0.03177494108878452)	(12, 0.036429925455572845)	(14, 0.04122880194587247)	(16, 0.04562270369680523)	(18, 0.04992908343446824)	(20, 0.05474427758825883)	(22, 0.059198999721294304)	(24, 0.06378426316225756)	(26, 0.06853418666208427)	(28, 0.07351700772264577)	(30, 0.07887810189140707)	(32, 0.08457444987371018)	(34, 0.08945194783355723)	(36, 0.09400605937149226)	(38, 0.09856165433338102)	(40, 0.1036275471353511)	(42, 0.10814457307444303)	(44, 0.11293158217311285)	(46, 0.11763403610642037)	(48, 0.12264207537419518)	(50, 0.12725255702237176)	(52, 0.13177700008123228)	(54, 0.1361738686800725)	(56, 0.14083330331872201)	(58, 0.14572266867019884)	(60, 0.14988812313225797)	(62, 0.15401797541942774)	(64, 0.15779922307747218)	(66, 0.16116066175661248)	(68, 0.16518519094306777)	(70, 0.16965326389168678)	(72, 0.1732935862741274)	(74, 0.17713268746636707)	(76, 0.1818366248236283)	(78, 0.1860347146126694)	(80, 0.18981151199885266)	(82, 0.19351710503525713)	(84, 0.19674058528670105)	(86, 0.20000856825675672)	(88, 0.2033789074796194)	(90, 0.20411320233671315)
TS047_RoL_RNA_708_2 - polya	(1, 0.009499846999653413)	(2, 0.011897060108872638)	(3, 0.013202473188150434)	(4, 0.01457315692139212)	(5, 0.015890437392299714)	(6, 0.01730265699624569)	(7, 0.018510164094577654)	(8, 0.022524309313356874)	(9, 0.02708435454710681)	(10, 0.032354959854690904)	(12, 0.03561107543311677)	(14, 0.040536042959483)	(16, 0.04443151426196425)	(18, 0.048202377952332606)	(20, 0.052538426169070104)	(22, 0.05693677819186404)	(24, 0.061204588906730195)	(26, 0.06534037488971485)	(28, 0.06999684268045689)	(30, 0.07431212296184225)	(32, 0.07944180299382249)	(34, 0.08447209362090317)	(36, 0.08933475734121296)	(38, 0.09411879959197533)	(40, 0.09845336438475912)	(42, 0.10340206669438493)	(44, 0.10834928558005703)	(46, 0.11272983651540627)	(48, 0.11680776896419567)	(50, 0.12134556283863973)	(52, 0.1267348420625218)	(54, 0.13065998184407757)	(56, 0.13474978168449675)	(58, 0.1386645374983764)	(60, 0.14264456396621994)	(62, 0.1471348882741448)	(64, 0.15165784790905162)	(66, 0.15624607819792236)	(68, 0.16017566825133925)	(70, 0.16440342651945483)	(72, 0.16874689185596098)	(74, 0.17319123002132036)	(76, 0.1769724776793648)	(78, 0.18138269709378854)	(80, 0.18612520347384662)	(82, 0.190160116627978)	(84, 0.19406448847418156)	(86, 0.19886633181238866)	(88, 0.20334330530473)	(90, 0.20426747842790052)
TS047_RoL_RNA_710_1 - polya	(1, 0.002390772659954777)	(2, 0.005434947642456436)	(3, 0.008667967226850258)	(4, 0.0109945327221617)	(5, 0.013011393070369994)	(6, 0.014979153822086328)	(7, 0.017426579862608753)	(8, 0.020973081486143564)	(9, 0.0256828658573341)	(10, 0.033552020418180506)	(12, 0.03836755776643065)	(14, 0.04370619466192208)	(16, 0.04834799497643144)	(18, 0.053631866937374144)	(20, 0.058747667202632824)	(22, 0.06362174637746953)	(24, 0.06968365809820795)	(26, 0.07572857380477607)	(28, 0.08201709904778509)	(30, 0.08794115420914222)	(32, 0.09308905805672257)	(34, 0.09834271488136254)	(36, 0.10365491353258907)	(38, 0.10914462610959423)	(40, 0.11603556563263923)	(42, 0.12234108688981854)	(44, 0.12775715007208577)	(46, 0.13262745235488466)	(48, 0.13748264706953212)	(50, 0.14335949108041623)	(52, 0.1491116976540515)	(54, 0.15512262133227903)	(56, 0.16182093936139402)	(58, 0.1671803491630936)	(60, 0.17322148797762388)	(62, 0.1794061486895922)	(64, 0.1847504509231404)	(66, 0.1893355978570821)	(68, 0.19413413919116196)	(70, 0.19892512674116614)	(72, 0.20298150878980975)	(74, 0.20696235299769655)	(76, 0.2115172847953355)	(78, 0.21596835206193377)	(80, 0.22017392134607222)	(82, 0.22412077352561843)	(84, 0.22804118746089974)	(86, 0.23170099584556983)	(88, 0.23560630221269976)	(90, 0.23649387184159293)
TS047_RoL_RNA_710_2 - polya	(1, 0.00958952888408401)	(2, 0.012682803463077633)	(3, 0.014091584193193164)	(4, 0.015519249383497913)	(5, 0.01722640458460306)	(6, 0.01862007774656722)	(7, 0.019949543743888045)	(8, 0.023786866054336785)	(9, 0.02857974205035987)	(10, 0.03358223555448325)	(12, 0.037158952314320814)	(14, 0.041857406009397816)	(16, 0.04566262473752489)	(18, 0.05038185133881003)	(20, 0.055014209423224776)	(22, 0.060096017660142866)	(24, 0.06434879809475437)	(26, 0.06926064618996951)	(28, 0.07457095639517712)	(30, 0.07899558541751048)	(32, 0.08438709880153172)	(34, 0.08954444487920668)	(36, 0.09478110568967635)	(38, 0.10037657124374114)	(40, 0.10460669032612557)	(42, 0.10950154240717042)	(44, 0.11447759766702889)	(46, 0.11912695176561394)	(48, 0.12344393936486878)	(50, 0.12869759618950874)	(52, 0.1344328067489737)	(54, 0.1387460174561907)	(56, 0.1431045508678618)	(58, 0.14749329941583567)	(60, 0.15178196032480668)	(62, 0.1562651311737266)	(64, 0.1607331944544952)	(66, 0.16543353659559112)	(68, 0.17003190265166523)	(70, 0.17471902567062875)	(72, 0.17893781407689963)	(74, 0.18317926383539762)	(76, 0.18727341480441967)	(78, 0.19216260154740777)	(80, 0.1969252624071281)	(82, 0.20167281569869708)	(84, 0.2063316120273767)	(86, 0.2112982250571406)	(88, 0.21581538793440114)	(90, 0.21714485393172195)
TS047_RoL_RNA_79_1 - polya	(1, 0.0035026886670528378)	(2, 0.007623498863585588)	(3, 0.010944387080791393)	(4, 0.013578473598575072)	(5, 0.017376082995379762)	(6, 0.019682928703438785)	(7, 0.023270457580420238)	(8, 0.02889011148569186)	(9, 0.03381892368154476)	(10, 0.0439512687530194)	(12, 0.05011430400283382)	(14, 0.0560248386278607)	(16, 0.06120817145349944)	(18, 0.06568046251973646)	(20, 0.07143343675489591)	(22, 0.0784832541989642)	(24, 0.08355952675969301)	(26, 0.09126988583820553)	(28, 0.09901458500168914)	(30, 0.1054927410312384)	(32, 0.1108558543017259)	(34, 0.1169300093316151)	(36, 0.12340210534616947)	(38, 0.12983178125575953)	(40, 0.13602107657055185)	(42, 0.14374153567405587)	(44, 0.15345573971088233)	(46, 0.16112771869442716)	(48, 0.1664302318149656)	(50, 0.1725064068498531)	(52, 0.17881084244954853)	(54, 0.18464057687464341)	(56, 0.19155909399382218)	(58, 0.19844731103802643)	(60, 0.20445480590297171)	(62, 0.2108602417525822)	(64, 0.21674451631263117)	(66, 0.22217226974306425)	(68, 0.22879182612249455)	(70, 0.2345266203126693)	(72, 0.2394513924985256)	(74, 0.24474986560906747)	(76, 0.25167444274324113)	(78, 0.25748397711835297)	(80, 0.2624996495291328)	(82, 0.2669436605253936)	(84, 0.2713816115066595)	(86, 0.2755488818181532)	(88, 0.2795505117197862)	(90, 0.28034437368411824)
TS047_RoL_RNA_79_2 - polya	(1, 0.011546348570284902)	(2, 0.015671198776814253)	(3, 0.017913404324927662)	(4, 0.020244490092966284)	(5, 0.022038254531457014)	(6, 0.02367849859007691)	(7, 0.025334902688683214)	(8, 0.030817196254070412)	(9, 0.037135771888753964)	(10, 0.044017928917963314)	(12, 0.04854476011915444)	(14, 0.053827073189709904)	(16, 0.05912958631024837)	(18, 0.06472904016553699)	(20, 0.0702941539358545)	(22, 0.07656222944558054)	(24, 0.0823192436907366)	(26, 0.08881759977026887)	(28, 0.09461703412038923)	(30, 0.10011144771576623)	(32, 0.107171365184826)	(34, 0.11356266099944837)	(36, 0.11984891655415912)	(38, 0.12642605282862512)	(40, 0.13248808782852453)	(42, 0.13866122310333046)	(44, 0.14530299953774206)	(46, 0.15069641288320404)	(48, 0.15694024833295048)	(50, 0.16337396425253714)	(52, 0.16922995874260993)	(54, 0.17454257188813987)	(56, 0.17949360413897408)	(58, 0.18491125754441567)	(60, 0.1906803918195615)	(62, 0.19683736705438104)	(64, 0.2032569429389796)	(66, 0.20885841679926653)	(68, 0.2147851114642798)	(70, 0.22073200617927607)	(72, 0.22601431924983156)	(74, 0.2318541536999179)	(76, 0.2367870059057674)	(78, 0.2421076990712906)	(80, 0.248129333971224)	(82, 0.25386816817139535)	(84, 0.25915654125694565)	(86, 0.265244836321823)	(88, 0.2713856515166561)	(90, 0.2728137950504545)
TS047_RoL_RNA_85_1 - polya	(1, 0.0017835762184580165)	(2, 0.004142024110633906)	(3, 0.005660274941222135)	(4, 0.007064288452033094)	(5, 0.008637815405094196)	(6, 0.009662266208258097)	(7, 0.011545339447167284)	(8, 0.01369373807394626)	(9, 0.01614431283691027)	(10, 0.01980174960719866)	(12, 0.022414467662749765)	(14, 0.025248290208192355)	(16, 0.02773018810722433)	(18, 0.03023419645524545)	(20, 0.03288192272169603)	(22, 0.035507538539157474)	(24, 0.038103673757966715)	(26, 0.04114201795655894)	(28, 0.043848705420313924)	(30, 0.04662356676845212)	(32, 0.04941316841591641)	(34, 0.052204612600796466)	(36, 0.05510660903062227)	(38, 0.05835684503202717)	(40, 0.061708420591298996)	(42, 0.06500472002809796)	(44, 0.06783301496129326)	(46, 0.07047889869032808)	(48, 0.07327218541262391)	(50, 0.07582409973345486)	(52, 0.07842207748967986)	(54, 0.0812485298854594)	(56, 0.0842187001996684)	(58, 0.08696960856140169)	(60, 0.09013508784168152)	(62, 0.09311815591780087)	(64, 0.09590960010268093)	(66, 0.09857943681812067)	(68, 0.10150354369693561)	(70, 0.10399833935787792)	(72, 0.10633651933848043)	(74, 0.1089455523192)	(76, 0.1120926062253222)	(78, 0.11504619370278935)	(80, 0.11717985203024223)	(82, 0.11939458200398866)	(84, 0.12160562690290355)	(86, 0.12362320537316339)	(88, 0.12551733383656716)	(90, 0.1259411174421925)
