Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
TS047_RoL_RNA_655_2 - polyg	(1, 0.07259794756456037)	(2, 0.080590152717214)	(3, 0.08174771841657016)	(4, 0.0829481569196062)	(5, 0.08323040287716528)	(6, 0.08344476689556457)	(7, 0.0837984675259234)	(8, 0.08407356801620249)	(9, 0.08434509577284159)	(10, 0.08475417377462025)	(12, 0.0852222018814587)	(14, 0.08548837053763782)	(16, 0.08571166639013708)	(18, 0.08633510841031503)	(20, 0.08883602195830677)	(22, 0.0893433501351851)	(24, 0.08988104654800333)	(26, 0.09025439721338209)	(28, 0.09068133888336068)	(30, 0.09113864878927917)	(32, 0.09149949488691797)	(34, 0.09188356375321671)	(36, 0.09225691441859549)	(38, 0.0925534513107145)	(40, 0.09290000647379335)	(42, 0.0930965068239927)	(44, 0.09338589824883176)	(46, 0.09359490316677106)	(48, 0.09380212171789037)	(50, 0.09402899030402964)	(52, 0.09423978158878893)	(54, 0.09446307744128819)	(56, 0.09465064595738758)	(58, 0.09485071904122691)	(60, 0.09500256022092642)	(62, 0.09521156513886572)	(64, 0.09541521095634506)	(66, 0.09558848853788449)	(68, 0.09574747518486396)	(70, 0.0959725574041832)	(72, 0.09626194882902225)	(74, 0.09648345831470154)	(76, 0.09667995866490088)	(78, 0.09712297763625942)	(80, 0.09805546111629634)	(82, 0.0987324941410741)	(84, 0.09923446321749244)	(86, 0.09979895513261058)	(88, 0.10018302399890931)	(90, 0.10045812448918841)
TS047_RoL_RNA_676_1 - illumina_universal_adapter	(1, 2.4243661403812244e-05)	(2, 3.2324881871749654e-05)	(3, 0.00025051783450605986)	(4, 0.0007717565546880231)	(5, 0.0011677363576169564)	(6, 0.0014182541921230161)	(7, 0.0016606908061611388)	(8, 0.0018667619280935428)	(9, 0.0020889954909618217)	(10, 0.002446589496668052)	(12, 0.0027637774000345955)	(14, 0.0029920718782538275)	(16, 0.0032486506281108407)	(18, 0.003440579614224354)	(20, 0.0035577573110094464)	(22, 0.0036547319566246957)	(24, 0.003775950263643757)	(26, 0.0038850467399609116)	(28, 0.00395373711393838)	(30, 0.004042630539085691)	(32, 0.004145666100051893)	(34, 0.004285067153123814)	(36, 0.004505280410875109)	(38, 0.004701250007222591)	(40, 0.004883077467751183)	(42, 0.005149757743193118)	(44, 0.0054204786288690205)	(46, 0.005715443175948736)	(48, 0.0061679915221532315)	(50, 0.0067902454981844124)	(52, 0.007620590901264981)	(54, 0.008729738410489392)	(56, 0.01017223626401622)	(58, 0.012012734225588967)	(60, 0.014544176537170363)	(62, 0.01784737540343978)	(64, 0.022492056867386808)	(66, 0.028399429029449058)	(68, 0.03599173565907626)	(70, 0.046721576135380166)	(72, 0.06104149880456526)	(74, 0.08012732124471644)	(76, 0.10547406924240214)	(78, 0.13946368253054692)	(80, 0.18298509536062385)	(82, 0.23896977045737727)	(84, 0.3134968059178131)	(86, 0.4105785277042623)	(88, 0.5295462148230029)	(90, 0.6373335334243522)
TS047_RoL_RNA_676_1 - polya	(1, 0.002303147833362163)	(2, 0.005543717241005066)	(3, 0.009079251195727686)	(4, 0.011511698556576846)	(5, 0.014194663751932068)	(6, 0.01659478623090948)	(7, 0.01928179203649867)	(8, 0.023358767762573097)	(9, 0.028138809669358077)	(10, 0.03574525843480417)	(12, 0.04073945268398949)	(14, 0.04644883494458728)	(16, 0.0514167652272518)	(18, 0.05630792391547092)	(20, 0.06162940759360771)	(22, 0.06654480994323064)	(24, 0.07190669972370711)	(26, 0.07752314794892362)	(28, 0.08385680449066957)	(30, 0.09029753720361569)	(32, 0.09577256407064327)	(34, 0.10094656547524021)	(36, 0.1060619780314446)	(38, 0.11136527896352852)	(40, 0.1168685901021939)	(42, 0.12278000287449012)	(44, 0.1276630803422413)	(46, 0.1326592948965436)	(48, 0.13768379372248368)	(50, 0.14323357187883973)	(52, 0.1485328322006897)	(54, 0.1537351178769244)	(56, 0.1593758097635447)	(58, 0.1648387147998704)	(60, 0.16980462477741792)	(62, 0.17532813896725316)	(64, 0.18053042464348787)	(66, 0.18518116702278586)	(68, 0.189936965268167)	(70, 0.19464427619074054)	(72, 0.19846063255672403)	(74, 0.2028143900838253)	(76, 0.2073317923254023)	(78, 0.211764341752066)	(80, 0.21618274904291074)	(82, 0.2203627603299514)	(84, 0.22420336035733862)	(86, 0.2282379096759564)	(88, 0.23220578892571367)	(90, 0.23512715012487304)
TS047_RoL_RNA_676_2 - illumina_universal_adapter	(1, 2.4243661403812244e-05)	(2, 3.2324881871749654e-05)	(3, 0.00025859905497399723)	(4, 0.0007838783853899292)	(5, 0.0011798581883188624)	(6, 0.0014303760228249224)	(7, 0.0016768532470970135)	(8, 0.0018869649792633862)	(9, 0.0021051579318976965)	(10, 0.0024526504120190055)	(12, 0.002749635264215705)	(14, 0.002975909437317953)	(16, 0.003218346051356075)	(18, 0.003410275037469589)	(20, 0.0035456354803075404)	(22, 0.0036547319566246957)	(24, 0.003802214230164553)	(26, 0.003915351316715677)	(28, 0.004012325962330926)	(30, 0.004115361523297128)	(32, 0.004222437694497299)	(34, 0.0043800214936220785)	(36, 0.004618417497426232)	(38, 0.004828529229592605)	(40, 0.005056823707811837)	(42, 0.005329564898604725)	(44, 0.005616448225216503)	(46, 0.00590737216206225)	(48, 0.006353859592915793)	(50, 0.007004397840584754)	(52, 0.00787514934600501)	(54, 0.00903076387292006)	(56, 0.01046518050597895)	(58, 0.012295576941966776)	(60, 0.014843181694484047)	(62, 0.01821507093473093)	(64, 0.022853691483327006)	(66, 0.028750962119804338)	(68, 0.036418020038759956)	(70, 0.04718422600716958)	(72, 0.06143141769214325)	(74, 0.08036773755363759)	(76, 0.10565589670293074)	(78, 0.13962530693990566)	(80, 0.18294872986851812)	(82, 0.23873541506380708)	(84, 0.31264019654821174)	(86, 0.40895016177997284)	(88, 0.5276754122846754)	(90, 0.6357213299409986)
TS047_RoL_RNA_676_2 - polya	(1, 0.008529728203907941)	(2, 0.011168246686689507)	(3, 0.012525891725302992)	(4, 0.014295679007781286)	(5, 0.015730095640840176)	(6, 0.01703925335664604)	(7, 0.018235273985900774)	(8, 0.021795051602027205)	(9, 0.02596900197371688)	(10, 0.03141776487422368)	(12, 0.034939156693127416)	(14, 0.03961616303894619)	(16, 0.04353353466077885)	(18, 0.04821862222706556)	(20, 0.05337242058049265)	(22, 0.05819286858961732)	(24, 0.06248803726832605)	(26, 0.06746404877145852)	(28, 0.07241581661318716)	(30, 0.07712312753576071)	(32, 0.0828325097963585)	(34, 0.08787721167346843)	(36, 0.09284110134589899)	(38, 0.0980817728193564)	(40, 0.10258301261999754)	(42, 0.10780954195763606)	(44, 0.11283202047845917)	(46, 0.11733730088933428)	(48, 0.1216607538396808)	(50, 0.12650746581532626)	(52, 0.13208552824332004)	(54, 0.13628574258153053)	(56, 0.14057889095512227)	(58, 0.14490436421058578)	(60, 0.14932883241678152)	(62, 0.15352298583964102)	(64, 0.15822221554174665)	(66, 0.16307094782250908)	(68, 0.16735197436539892)	(70, 0.17181078775858338)	(72, 0.17646153013788138)	(74, 0.18075265820635616)	(76, 0.18493671010363072)	(78, 0.1900844475417069)	(80, 0.1949634843992241)	(82, 0.19945462267428032)	(84, 0.20369524311483045)	(86, 0.20813587376196208)	(88, 0.21275833186962229)	(90, 0.21621305361966553)
TS047_RoL_RNA_677_1 - illumina_universal_adapter	(1, 2.5039559373865785e-05)	(2, 3.755933906079868e-05)	(3, 0.00021283625467785917)	(4, 0.0008763845780853025)	(5, 0.0012811907879627994)	(6, 0.001556625941075323)	(7, 0.001823714574396558)	(8, 0.002115842767091659)	(9, 0.0023787581405172497)	(10, 0.002798170760029502)	(12, 0.003175850780585311)	(14, 0.0034700656032282335)	(16, 0.0037079414172799586)	(18, 0.00395207712117515)	(20, 0.004119007517000922)	(22, 0.004271331503191939)	(24, 0.004415308969591667)	(26, 0.00455511317609575)	(28, 0.004690744122704191)	(30, 0.0047971622500431205)	(32, 0.004939053086495027)	(34, 0.005076770663051289)	(36, 0.005287520287781325)	(38, 0.005523309471885228)	(40, 0.0057820515854151745)	(42, 0.0059907145801973895)	(44, 0.006332921891640222)	(46, 0.006756507771048118)	(48, 0.007380410125446941)	(50, 0.008185849285306291)	(52, 0.009001721594904751)	(54, 0.010466535818275897)	(56, 0.011941783191386158)	(58, 0.014001286949886619)	(60, 0.016129649496665212)	(62, 0.01960597498973691)	(64, 0.024165261425728307)	(66, 0.03010381025723014)	(68, 0.03843572363888398)	(70, 0.048658123753264684)	(72, 0.06251960649664723)	(74, 0.08190857197181063)	(76, 0.10750734817169275)	(78, 0.13993983745069244)	(80, 0.181618184028492)	(82, 0.2361939903137803)	(84, 0.3073605913142025)	(86, 0.400392987537853)	(88, 0.5151221619589582)	(90, 0.6168829312543488)
TS047_RoL_RNA_677_1 - polya	(1, 0.0024037976998911156)	(2, 0.006076266408058097)	(3, 0.009552591901129797)	(4, 0.012235998014029081)	(5, 0.015712323507100782)	(6, 0.01809108164761803)	(7, 0.02124606612872512)	(8, 0.025565390120716968)	(9, 0.031499765692323156)	(10, 0.03960214977971656)	(12, 0.04554487187111404)	(14, 0.051702516847137205)	(16, 0.057025509844031506)	(18, 0.06247370063779514)	(20, 0.06796571066046303)	(22, 0.0735015399120352)	(24, 0.08003686490861417)	(26, 0.08661392250414958)	(28, 0.09316802717025895)	(30, 0.09979099062464644)	(32, 0.10573371271604393)	(34, 0.11126954196761608)	(36, 0.11686171022777944)	(38, 0.12298388249468964)	(40, 0.1295004278217382)	(42, 0.13611087149643875)	(44, 0.14276096114014797)	(46, 0.14883931417815388)	(48, 0.1545316406758127)	(50, 0.16000278439900237)	(52, 0.16528195816699243)	(54, 0.1713394449055201)	(56, 0.1781230788658899)	(58, 0.18389678393151382)	(60, 0.1901691935546672)	(62, 0.19717818354940178)	(64, 0.20358205085926795)	(66, 0.20872559368064955)	(68, 0.21477682052933378)	(70, 0.22031056315095812)	(72, 0.22547914553171358)	(74, 0.23090229676610335)	(76, 0.23730407744602172)	(78, 0.2424100609283425)	(80, 0.24744301236248953)	(82, 0.25224643450237616)	(84, 0.2568870995063326)	(86, 0.2612773689165504)	(88, 0.26589508099108083)	(90, 0.26902085265291836)
TS047_RoL_RNA_677_2 - illumina_universal_adapter	(1, 2.5039559373865785e-05)	(2, 3.755933906079868e-05)	(3, 0.00022118277446914777)	(4, 0.000897250877563524)	(5, 0.001289537307754088)	(6, 0.0015524526811796788)	(7, 0.0018111947947096253)	(8, 0.002099149727509082)	(9, 0.002341198801456451)	(10, 0.0027376584915426595)	(12, 0.0031153385120984683)	(14, 0.003405380074845747)	(16, 0.003643255888897472)	(18, 0.0038873915927926635)	(20, 0.004077274918044479)	(22, 0.004240032053974607)	(24, 0.004394442670113446)	(26, 0.004538420136513174)	(28, 0.004692830752652012)	(30, 0.004811768659677876)	(32, 0.004987045575294936)	(34, 0.005126849781799019)	(36, 0.0053459459263203455)	(38, 0.0055984281500068254)	(40, 0.005873863303119349)	(42, 0.006092959447640675)	(44, 0.006437253389031329)	(46, 0.006879618937969624)	(48, 0.007530647481690135)	(50, 0.008306873822279976)	(52, 0.009149872321200122)	(54, 0.010643899363840782)	(56, 0.012104540327316286)	(58, 0.014157784195973279)	(60, 0.01627571359301276)	(62, 0.019762472235823572)	(64, 0.024388530830145277)	(66, 0.03028743369263849)	(68, 0.03862769359408362)	(70, 0.04902745725402921)	(72, 0.06293275922631601)	(74, 0.08219444027466227)	(76, 0.10777235017506617)	(78, 0.14017771326474415)	(80, 0.18185397321259592)	(82, 0.23609800533618053)	(84, 0.307062203231664)	(86, 0.399865070161054)	(88, 0.5145858980623679)	(90, 0.6167619067173751)
TS047_RoL_RNA_677_2 - polya	(1, 0.010178580885476442)	(2, 0.013329392106687887)	(3, 0.014860978488389345)	(4, 0.01688500953777683)	(5, 0.01836234354083491)	(6, 0.020035820758988274)	(7, 0.021542367581315863)	(8, 0.026512720117028224)	(9, 0.03275591692091209)	(10, 0.03842320385919705)	(12, 0.0422062639545986)	(14, 0.04723295549890216)	(16, 0.051502200372146284)	(18, 0.05584865055345982)	(20, 0.060975500335258837)	(22, 0.06634857245090087)	(24, 0.07118955392984824)	(26, 0.07656888593533376)	(28, 0.08179380732468042)	(30, 0.08649707122707154)	(32, 0.09295936417547673)	(34, 0.09871428957157022)	(36, 0.10456937320515916)	(38, 0.1103096921916179)	(40, 0.11528630461717373)	(42, 0.12147316241246639)	(44, 0.12695682591534302)	(46, 0.1318937923718902)	(48, 0.13671808081125503)	(50, 0.14205150695788843)	(52, 0.14812985999589434)	(54, 0.1526474138329293)	(56, 0.15699803727413847)	(58, 0.16135700723513896)	(60, 0.1656304253682787)	(62, 0.17023144440322655)	(64, 0.17537707385455598)	(66, 0.18041628517854646)	(68, 0.18529691262650247)	(70, 0.19100384553379604)	(72, 0.19572588910571756)	(74, 0.200871518557047)	(76, 0.20519710243888228)	(78, 0.21023631376287277)	(80, 0.21538402984415003)	(82, 0.21990993020097627)	(84, 0.22514945799995767)	(86, 0.23032847353045227)	(88, 0.2352570934672082)	(90, 0.23896503488448814)
TS047_RoL_RNA_677_2 - polyg	(1, 0.07122502663896123)	(2, 0.07908327502245945)	(3, 0.07990540722190137)	(4, 0.08062738118384784)	(5, 0.0809528954557081)	(6, 0.08123667712861189)	(7, 0.08150376576193313)	(8, 0.08176668113535872)	(9, 0.08206298258794947)	(10, 0.08242188293897487)	(12, 0.082866335117861)	(14, 0.08313759701107787)	(16, 0.08332330707643404)	(18, 0.08392216987145901)	(20, 0.08641151939921082)	(22, 0.08690605069684468)	(24, 0.08745274774317408)	(26, 0.08795771219054704)	(28, 0.08843346381865048)	(30, 0.08889252240717137)	(32, 0.08935158099569224)	(34, 0.08971465460661329)	(36, 0.09010902766675168)	(38, 0.09050131409694225)	(40, 0.09082474173885467)	(42, 0.09110226352191503)	(44, 0.09147159702267954)	(46, 0.09186597008281792)	(48, 0.09222695706379117)	(50, 0.09252743177627754)	(52, 0.09284251289839869)	(54, 0.09312838120125033)	(56, 0.09344763558326712)	(58, 0.09365212531815369)	(60, 0.09385035516319679)	(62, 0.09406110478792683)	(64, 0.09428854745223944)	(66, 0.09447008425769997)	(68, 0.09468500714232564)	(70, 0.094962528925386)	(72, 0.09520040473943772)	(74, 0.09550713934176758)	(76, 0.09575962156545406)	(78, 0.09626041275293137)	(80, 0.09757498962005932)	(82, 0.09849936668694453)	(84, 0.0993444518158125)	(86, 0.10017493053504573)	(88, 0.10076127355038375)	(90, 0.10120155246937422)
TS047_RoL_RNA_678_1 - illumina_universal_adapter	(1, 6.680562515054752e-05)	(2, 6.680562515054752e-05)	(3, 0.0002672225006021901)	(4, 0.0012108519558536738)	(5, 0.00182045328535242)	(6, 0.0021503060595332484)	(7, 0.0023799503959882552)	(8, 0.002693101763881447)	(9, 0.002964499616055546)	(10, 0.003453015749968925)	(12, 0.003837148094584573)	(14, 0.004171176220337311)	(16, 0.004377856123146817)	(18, 0.004572009971240596)	(20, 0.004749462413046738)	(22, 0.004947791612712426)	(24, 0.005066789132511839)	(26, 0.005152383839735978)	(28, 0.0052985211447528005)	(30, 0.005415430988766259)	(32, 0.005530253156993762)	(34, 0.005615847864217901)	(36, 0.005730670032445404)	(38, 0.005880982689034136)	(40, 0.006087662591843642)	(42, 0.006300605522011013)	(44, 0.006590792456258704)	(46, 0.006937346636727169)	(48, 0.0073694955244197734)	(50, 0.007887239119336517)	(52, 0.008693081972714997)	(54, 0.009592870236461434)	(56, 0.010805809868101061)	(58, 0.012273445945627152)	(60, 0.014492645306096903)	(62, 0.017102240038540165)	(64, 0.020855881101686555)	(66, 0.02603540472663994)	(68, 0.03254060247567451)	(70, 0.04131092845246982)	(72, 0.052849512521440954)	(74, 0.06873046222519766)	(76, 0.08885983215337201)	(78, 0.11706641969740475)	(80, 0.152792815422446)	(82, 0.19912042878856473)	(84, 0.260878053888674)	(86, 0.3415249695001006)	(88, 0.44108622773227596)	(90, 0.529071323731333)
TS047_RoL_RNA_678_1 - polya	(1, 0.0029937270770589107)	(2, 0.006772420249636755)	(3, 0.009832952951846214)	(4, 0.012308936433988381)	(5, 0.015235857885896743)	(6, 0.01722750058569744)	(7, 0.020116843873458624)	(8, 0.024363176422090297)	(9, 0.029590716590120643)	(10, 0.03733181840444033)	(12, 0.04196854632504553)	(14, 0.04740276639588538)	(16, 0.052475818555755074)	(18, 0.05716056301943723)	(20, 0.06207286414378842)	(22, 0.06705197089329017)	(24, 0.0730206359653344)	(26, 0.07798930433590637)	(28, 0.08399137222052587)	(30, 0.09003310594507852)	(32, 0.0950518785345134)	(34, 0.09998714409251008)	(36, 0.10531489269826626)	(38, 0.11071362228074488)	(40, 0.11606015996857463)	(42, 0.12225011867393004)	(44, 0.1278826679444356)	(46, 0.13294736940116147)	(48, 0.13825632892484405)	(50, 0.1445402330405674)	(52, 0.1506216326050532)	(54, 0.1570850768383687)	(56, 0.16357983620847347)	(58, 0.16880528870071787)	(60, 0.17398481232567126)	(62, 0.17984491825684584)	(64, 0.18477809613905657)	(66, 0.18921231950842418)	(68, 0.19471752055598648)	(70, 0.1998114494737157)	(72, 0.20412041229592603)	(74, 0.20841893673920658)	(76, 0.2135462684695111)	(78, 0.2180264207061697)	(80, 0.22198047864476772)	(82, 0.226291529142764)	(84, 0.2302100965930008)	(86, 0.23391363343728427)	(88, 0.2378175871570194)	(90, 0.24075912233942945)
TS047_RoL_RNA_678_2 - illumina_universal_adapter	(1, 7.933167986627518e-05)	(2, 7.933167986627518e-05)	(3, 0.0002922746100336454)	(4, 0.0012400794168570383)	(5, 0.0018455053947838752)	(6, 0.002179533520536613)	(7, 0.0024175285601354384)	(8, 0.002751556685888176)	(9, 0.0030229545380622753)	(10, 0.0035219090509054267)	(12, 0.0038997783681632113)	(14, 0.004217105087628312)	(16, 0.004411258935722091)	(18, 0.0046012374322439605)	(20, 0.004774514522478193)	(22, 0.004972843722143881)	(24, 0.005075139835655657)	(26, 0.005154471515521932)	(28, 0.0053173102268263914)	(30, 0.005438395422411759)	(32, 0.005549042239067353)	(34, 0.005645075325221266)	(36, 0.005761985169234723)	(38, 0.005903947122679637)	(40, 0.006118977728632962)	(42, 0.006342359037730105)	(44, 0.00664298435090757)	(46, 0.0070250290197372625)	(48, 0.007463440934787731)	(50, 0.007981184529704474)	(52, 0.008826693223016092)	(54, 0.009720218459404665)	(56, 0.010949859497331928)	(58, 0.012427933953787794)	(60, 0.014638782611113725)	(62, 0.017256728046700805)	(64, 0.02099575537934551)	(66, 0.02617945435587081)	(68, 0.03270344118697897)	(70, 0.04156980024992819)	(72, 0.0530081758811735)	(74, 0.06879309249877631)	(76, 0.08865732760213443)	(78, 0.11666976129807338)	(80, 0.15203916446371638)	(82, 0.19809329230187508)	(84, 0.2592788942366328)	(86, 0.3394226799836443)	(88, 0.43828456682752487)	(90, 0.5259773882165483)
TS047_RoL_RNA_678_2 - polya	(1, 0.0082421440029488)	(2, 0.010663847914656148)	(3, 0.011920628737800823)	(4, 0.013461333467835325)	(5, 0.014530223470244085)	(6, 0.015828757809107852)	(7, 0.017210799179409805)	(8, 0.021653373251921217)	(9, 0.026308890254599995)	(10, 0.031014511476141683)	(12, 0.034154375858217415)	(14, 0.03811678449995927)	(16, 0.041417399917553506)	(18, 0.04508962162504766)	(20, 0.04945077634190685)	(22, 0.05321485578398301)	(24, 0.057001899659704675)	(26, 0.06072005023448983)	(28, 0.06486199899382378)	(30, 0.06896636958901055)	(32, 0.07368451686526796)	(34, 0.07893502146694381)	(36, 0.08388072540387027)	(38, 0.08904354762253602)	(40, 0.0929266245844116)	(42, 0.09745479336414714)	(44, 0.10179089597157487)	(46, 0.1053399448076977)	(48, 0.10888064294067673)	(50, 0.11287227904342195)	(52, 0.11752779604610072)	(54, 0.12119375472623703)	(56, 0.12498497395353059)	(58, 0.128508970680222)	(60, 0.13238578461473968)	(62, 0.13632940417440795)	(64, 0.1405444215862503)	(66, 0.1442521337821057)	(68, 0.14841495929929918)	(70, 0.15340241675194474)	(72, 0.15729175674117818)	(74, 0.16122076257034476)	(76, 0.1646403755077384)	(78, 0.16905372211924646)	(80, 0.1728783441591153)	(82, 0.17665703733169313)	(84, 0.18038771396119402)	(86, 0.18469458910761838)	(88, 0.18905574382447757)	(90, 0.19253798703544986)
TS047_RoL_RNA_679_1 - illumina_universal_adapter	(1, 8.060861809767116e-05)	(2, 0.00010363965183986292)	(3, 0.00026869539365890387)	(4, 0.0010978126083778072)	(5, 0.0016275263844482176)	(6, 0.0019192528118493132)	(7, 0.002341488430456162)	(8, 0.0025218981947699977)	(9, 0.002748370026568217)	(10, 0.003235860240777942)	(12, 0.0035371829322382847)	(14, 0.0037732510280957497)	(16, 0.0039574992980332836)	(18, 0.004157101590465612)	(20, 0.004299126298542462)	(22, 0.004427716236936366)	(24, 0.004514082613469585)	(26, 0.004594691231567256)	(28, 0.004679138355288626)	(30, 0.004752069962138899)	(32, 0.004826920821801023)	(34, 0.0049267219680171875)	(36, 0.00500541133330301)	(38, 0.005181982591993145)	(40, 0.005348957586624036)	(42, 0.005542802120620817)	(44, 0.005788466480537529)	(46, 0.0060859506663741725)	(48, 0.006425658414071502)	(50, 0.007026384544180336)	(52, 0.007784489404860815)	(54, 0.008671184203935197)	(56, 0.009924456290072799)	(58, 0.011348541876464991)	(60, 0.013342645547976425)	(62, 0.016081419310485394)	(64, 0.019898813153253682)	(66, 0.024827454374082715)	(68, 0.03140089525466662)	(70, 0.04017955761606538)	(72, 0.05177184459963523)	(74, 0.06824862998936157)	(76, 0.08966749136959992)	(78, 0.11725675053993379)	(80, 0.15313142409902114)	(82, 0.20107435933901702)	(84, 0.26332532429134947)	(86, 0.3442851656535891)	(88, 0.4459038442825747)	(90, 0.5366729867661761)
