feature	Oleiharenicola	Halomonas	Hyphomicrobiales_Incertae_Sedis_Genus	Pseudorhodoplanes	Pedosphaeraceae_Genus	Exiguobacterium	Parachlamydiaceae_Genus	Fluviicoccus	Dechloromonas	Rickettsiaceae_Genus	Rhodovarius	Chitinophagales_Genus	Culicoidibacter	Mycobacterium	Clostridium	SWB02	Noviherbaspirillum	Crenobacter	Blfdi19_Genus	Streptococcus	Rhodospirillales_Genus	Chloroflexaceae_Genus	Paracaedibacteraceae_Genus	Lutispora	Beijerinckiaceae_Genus	Piscinibacter	Nitrospira	Rhodococcus	Frankiales_Genus	Bacillus	Pseudobdellovibrionaceae_Genus	Phaselicystis	Pedomicrobium	Reyranella	JGI_0001001.H03	Obscuribacteraceae_Genus	Candidatus_Bealeia	Luteolibacter	Babeliaceae_Genus	Ideonella	Micrococcus	Arthrobacter	Sphingorhabdus	SH.PL14	Candidatus_Obscuribacter	Hyphomonadaceae_Genus	env.OPS_17_Genus	Lysobacter	Luteimonas	Terrimonas	Leuconostoc	Psychromonas	Sediminibacterium	Altererythrobacter	SM1A02	Acinetobacter	Rubrivivax	Deinococcus	Aeromonas	Larkinella	Burkholderia.Caballeronia.Paraburkholderia	Fimbriimonadaceae_Genus	Brevifollis	Pajaroellobacter	IS.44	Bacteroidia_Genus	Sphaerotilus	Pseudomonas	Brevibacterium	Kocuria	Marmoricola	NS9_marine_group_Genus	Hyphomicrobium	Cytophaga	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Armatimonadaceae_Genus	Alphaproteobacteria_Genus	Microscillaceae_Genus	Fimbriiglobus	Paludibaculum	Xanthobacteraceae_Genus	Vampirovibrionaceae_Genus	Flavobacterium	Gammaproteobacteria_Genus	Sphingomonas	Devosia	Saprospiraceae_Genus	Ilumatobacter	Chryseobacterium	Peptostreptococcus	Leeia	Brevundimonas	Chlamydiales_Genus	Emticicia	Agitococcus	Phreatobacter	Microtrichaceae_Genus	Ensifer	Novispirillum	Haliangiaceae_Genus	Paucibacter	Unknown_Family_Genus	Telmatocola	Paracoccaceae_Genus	Nocardia	Paenirhodobacter	Nitrosomonas	Uliginosibacterium	Novosphingobium	Comamonadaceae_Genus	Candidatus_Berkiella	Pseudobdellovibrio	Chitinibacter	Gemmataceae_Genus	Polyangiia_Genus	P3OB.42	Limnobacter	A21b_Genus	Cetobacterium	Shinella	Sutterellaceae_Genus	Fluviicola	Hydrogenophaga	Legionella	Burkholderiales_Genus	AAP99	SM2D12_Genus	Turicibacter	Chitinilyticum	Rickettsiella	Stagnimonas	Vibrio	Roseomonas	Candidatus_Ovatusbacter	Vampirovibrio	Shewanella	Bryobacteraceae_Genus	Granulicatella	Sphingobium	Dinghuibacter	IMCC26207	Truepera	Caulobacter	Tetragenococcus	Abditibacterium	Chitinivorax	Enterovirga	Saccharimonadales_Genus	Fundidesulfovibrio	Neochlamydia	Sandaracinaceae_Genus	Leucobacter	Chryseotalea	Ga0077536_Genus	Verrucomicrobiia_Genus	Phenylobacterium	Opitutaceae_Genus	Gordonia	Anaerovorax	Micavibrionales_Genus	X37.13_Genus	Microtrichales_Genus	Paracoccus	Sphingopyxis	Rhizorhapis	Gaiellales_Genus	Cytophagales_Genus	Kinneretia	X0319.6G20_Genus	Lactobacillus	Marinomonas	cvE6_Genus	Pir4_lineage	JG30.KF.CM45_Genus	Candidatus_Nomurabacteria_Genus	mle1.27_Genus	Methylibium	Polymorphobacter	Dyadobacter	Caedibacter	Aquihabitans	Chitinophagaceae_Genus	Agromyces	Bosea	LiUU.11.161_Genus	Undibacterium	Pararhodobacter	Ligilactobacillus	Stella	Neisseriaceae_Genus	TM7a	Mariniblastus	Holosporaceae_Genus	Parvibium	Afipia	Pseudolysobacter	Arthrospira_PCC.7345	Citrobacter	Loigolactobacillus	Glutamicibacter	Rhizobium	Rothia	Candidatus_Megaira	alphaI_cluster	Runella	NS11.12_marine_group_Genus	Blastococcus	Dietzia	Candidatus_Finniella	Cellvibrio	Candidatus_Alysiosphaera	Geminicoccaceae_Genus	Bacilli_Genus	Gemmatimonas	TRA3.20_Genus	Aquicella	KD4.96_Genus	Curvibacter	Brucella	Gemmata	CM1G08	Bradyrhizobium	Nocardioides	Aerococcus	Chloracidobacterium	Staphylococcus	Vicinamibacteraceae_Genus	Flavihumibacter	Kineosporiaceae_Genus	PB19_Genus	Anaerocolumna	Candidatus_Paracaedibacter	Thermodesulfobacteriota_Genus	Rhizorhabdus	Bdellovibrio	BIrii41_Genus	Kapabacteriales_Genus	SH3.11	Dechlorobacter	Aeromicrobium	CL500.3	Ruminiclostridium	Aquabacterium	Sphingomonadaceae_Genus	DEV007_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Vagococcus	Acetobacteroides	Variovorax	Blastocatella	Bryobacter	Trueperella	Ottowia	Oscillospiraceae_Genus	Oligoflexaceae_Genus	Stenotrophomonas	bacteriap25_Genus	Pirellula	Sandaracinus	Babeliales_Genus	Weeksellaceae_Genus	X67.14_Genus	Malacoplasma	RBG.13.54.9_Genus	Blastomonas	PeM15_Genus	Cypionkella	Caldilineaceae_Genus	OM190_Genus	Cloacibacterium	Enterococcus	Allomeiothermus	Paraconexibacter	Silvanigrellaceae_Genus	Defluviimonas	Microbulbifer	Rheinheimera	Ellin6055	Terrisporobacter	Rhodovastum	Massilia	Parageobacillus	X11.24_Genus	Thermomicrobiales_Genus	Chloronema	Fuscovulum	Paraclostridium	Pseudomonadales_Genus	Methylorubrum	Candidatus_Captivus	Weissella	Gemmobacter	MBNT15_Genus	Brevitalea	Rhizobiaceae_Genus	Spirosomataceae_Genus	Sporichthyaceae_Genus	Gemmatimonadaceae_Genus	Rhodocyclaceae_Genus	Vibrionaceae_Genus	Rhodopseudomonas	Planococcus	Armatimonadota_Genus	Thermoactinomycetaceae_Genus	DEV114	Simkaniaceae_Genus	Azospira	Eremiobacteria_Genus	Hirschia	Plesiomonas	Knoellia	Anoxybacillus	OLB12	Thermus	Sporomusaceae_Genus	Chitinimonas	Levilactobacillus	Lysinibacillus	Frisingicoccus	Lactococcus	Rhodospirillaceae_Genus	Raineya	Barnesiellaceae_Genus	NB1.j_Genus	Acidovorax	Pirellulaceae_Genus	Ferruginibacter	Methylobacterium	Pediococcus	Peptoniphilus	Methylocystis	Mesorhizobium	Hyphomicrobiales_Genus	Hassallia	Nannocystis	WY65	Chthoniobacter	Turneriella	Permianibacter	Pseudoduganella	Nordella	Sporocytophaga	Delftia	Steroidobacter	Elstera	Longivirga	Latilactobacillus	Serinicoccus	Roseicella	Tundrisphaera	IMCC26134	Parcubacteria_Genus	Pseudoxanthomonas	Vogesella	Flectobacillus	Desulfotomaculum	Rubripirellula	Candidatus_Accumulibacter	KD3.10	Lacibacter	Propionivibrio	Peptostreptococcaceae_Genus	Romboutsia	Opitutus	Enhydrobacter	AKYH767_Genus	Lautropia	Methyloversatilis	Bordetella	Haliscomenobacter	Dongia	Ramlibacter	Panacibacter	Niveibacterium	Elsteraceae_Genus	Perlucidibaca	Coxiella	Acetivibrio	Polyangiaceae_Genus	Aurantisolimonas	Agrobacterium	Anaerotaenia	Limosilactobacillus	CL500.29_marine_group
f413	0	0	0	0	3	0	0	0	141	0	0	0	2393	50	21	0	0	1142	0	0	0	0	0	0	0	0	0	14	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51845	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	103	61	0	0	0	0	0	0	0	0	0	0	0	610	0	132	0	0	1800	0	0	222	6	52	0	0	0	0	0	0	0	90	0	0	0	0	5499	0	55	0	0	53	0	0	0	0	98	0	0	0	33	0	0	386	0	0	0	121	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	31	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	23	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	85	0	0	0	0
f414	0	0	167	0	0	0	12	0	110	0	0	0	4031	72	620	0	0	1445	0	0	0	0	0	13	22	0	7	17	0	0	27	0	41	0	0	0	0	0	0	0	0	0	11	89	3	0	0	0	46	0	0	0	0	0	0	0	15	0	29982	0	0	0	4	6	0	0	109	485	0	0	0	0	80	0	0	0	0	0	0	0	18	0	0	197	266	322	0	63	0	0	0	0	0	0	20	0	0	269	0	50	0	45	2407	0	65	717	21	143	0	0	0	0	0	0	0	765	0	0	0	0	6764	0	73	0	0	122	0	0	0	0	99	0	0	0	109	0	0	228	0	0	0	252	15	0	45	0	0	0	0	0	0	61	0	0	0	0	13	0	0	17	7	0	0	11	0	0	0	0	0	0	13	0	0	6	20	21	0	0	0	0	0	0	18	0	4	63	0	8	0	0	10	0	0	0	15	0	0	0	0	0	0	0	85	0	0	38	26	0	0	0	0	2	80	0	0	0	0	0	0	0	0	8	0	19	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	9	0	0	0	26	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	23	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	108	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	4	430	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	256	0	0	0	0
f415	0	0	0	0	0	0	0	0	36	0	0	0	2429	12	0	0	0	1887	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	39	43822	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	26	66	74	19	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	849	0	0	397	6	129	0	0	0	0	0	0	0	464	0	0	0	0	828	0	115	0	0	65	0	0	0	0	154	0	0	0	101	0	0	70	0	0	0	147	0	0	57	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	71	0	0	0	0
f416	0	0	14	5	0	0	0	0	335	0	0	0	910	11	15	0	0	1211	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	58659	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	77	35	0	0	0	0	0	0	0	0	0	0	0	107	0	15	0	0	353	0	0	192	6	24	0	0	0	0	0	0	0	34	0	0	0	0	1995	0	23	0	0	9	0	0	0	0	52	0	0	0	30	0	0	119	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	0	0	0	31	0	0	0	0
f441	0	0	100	15	12	0	0	0	154	0	0	0	8061	186	215	11	0	3021	0	13	0	0	0	4	9	0	57	41	0	0	13	0	0	0	0	0	0	57	0	0	0	0	15	104	14	5	0	0	88	0	0	0	11	0	0	15	44	0	8154	0	0	0	19	3	0	5	188	1052	0	0	0	0	36	0	0	0	8	0	0	0	48	0	0	28	49	416	0	14	0	0	0	0	0	0	27	45	0	1164	0	94	0	114	793	0	27	826	120	332	0	0	0	36	0	0	3	643	0	0	0	0	15423	0	101	105	0	25	0	0	0	0	427	0	0	0	190	0	0	161	0	0	0	443	42	0	95	0	0	0	0	0	0	16	0	0	9	0	3	0	0	41	0	0	0	33	0	0	0	0	0	0	5	0	0	0	41	5	0	0	0	0	0	0	10	5	0	130	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	0	114	0	0	17	42	0	0	0	0	0	11	0	0	0	0	0	0	0	0	117	0	67	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	32	0	0	0	10	0	0	0	8	15	0	0	99	0	0	0	0	0	0	0	0	0	17	0	0	169	0	0	129	0	0	0	0	0	321	5	33	53	0	0	0	0	0	30	0	0	0	0	0	0	0	4	1556	0	0	0	0	73	0	0	0	0	0	0	0	175	0	22	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	12	45	0	0	3	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	26	0	0	0	0	0	141	0	4	0	0
f442	0	0	17	9	13	0	0	0	657	0	0	0	15120	40	9	0	0	5311	0	28	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	68	0	0	0	0	0	74	13	0	0	0	10	0	0	0	0	0	0	10	41	0	9426	0	0	0	0	0	0	0	0	1169	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	8	469	0	0	0	0	0	0	0	0	20	0	0	993	0	101	0	0	1781	0	0	619	7	359	0	0	0	0	0	0	0	391	0	0	0	0	17364	0	82	100	0	44	0	0	0	0	1364	0	0	0	130	0	0	164	0	0	0	334	42	0	80	0	0	0	0	0	0	0	0	0	0	0	42	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0	31	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	214	9	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	57	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	128	0	0	0	0
f443	0	0	22	0	0	0	0	0	196	0	0	0	6444	30	0	0	0	3040	0	0	0	0	0	0	0	0	0	19	0	0	12	0	0	0	0	0	0	44	0	0	0	0	0	53	3	0	0	0	11	0	0	0	0	0	0	8	34	0	20227	0	0	0	0	0	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	231	0	0	0	0	0	0	0	0	27	0	0	645	0	94	0	0	977	0	0	465	22	178	0	0	0	0	0	0	0	280	0	0	0	0	21266	0	90	71	0	24	0	0	0	0	408	0	0	0	117	0	0	255	0	0	0	258	29	0	37	0	0	0	0	0	0	0	0	0	0	0	35	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0	15	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	4	0	0	0	70	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	204	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
f444	0	0	23	11	5	0	0	0	322	0	0	0	12231	24	55	0	0	5426	0	0	0	0	0	0	0	0	0	22	0	0	9	0	0	0	0	4	0	40	0	0	0	0	0	96	13	0	0	0	6	0	0	0	0	0	0	12	44	0	21471	0	0	0	0	0	0	0	0	1565	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	539	0	0	0	0	0	0	0	0	32	0	0	1504	0	139	0	0	2086	0	0	664	11	320	0	0	0	0	0	0	7	411	0	0	0	0	14731	0	93	259	0	31	0	0	0	0	576	0	0	0	226	0	0	273	0	0	0	447	33	0	67	0	0	0	0	0	0	0	0	0	5	0	30	0	0	25	0	0	0	28	0	0	0	0	0	0	4	0	0	0	36	0	0	0	0	0	0	0	34	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	6	4	0	0	11	0	0	0	93	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	239	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	180	0	0	0	0	0	127	0	0	0	0
f445	0	0	35	0	7	0	0	0	275	0	0	0	10627	61	0	0	0	2123	0	13	0	0	0	0	0	0	0	25	0	0	4	0	0	0	0	0	0	144	0	0	0	0	0	200	13	0	0	0	0	0	0	0	0	0	0	14	26	0	22355	0	0	0	0	0	0	0	0	1158	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	274	0	0	0	0	0	0	0	0	54	0	0	1250	0	151	0	0	1749	0	0	511	0	279	0	0	0	0	0	0	0	708	0	0	0	0	10525	0	72	290	0	35	0	0	0	0	1850	0	0	0	133	0	0	193	0	0	0	525	0	0	47	0	0	0	0	0	0	3	0	0	0	0	29	0	0	22	0	0	0	53	0	0	0	0	0	0	0	0	0	0	41	13	0	0	0	0	0	0	62	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	7	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	5	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	22	0	0	0	11	0	0	0	130	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	298	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	102	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	208	0	0	0	0
f447	0	0	49	17	13	0	0	0	344	0	0	0	12346	61	7	0	0	2968	0	0	0	0	0	0	0	0	0	30	0	0	17	0	0	0	0	0	0	94	0	0	0	0	0	178	28	0	0	0	0	0	0	0	0	0	0	20	55	0	10142	0	0	0	0	0	0	0	0	947	0	0	0	0	0	0	0	0	5	0	0	0	45	0	0	0	0	324	0	0	0	0	0	0	0	0	43	0	0	1465	0	178	0	0	1681	0	0	920	43	552	0	0	0	0	0	0	0	708	0	0	0	0	15904	0	144	170	0	44	0	0	0	0	955	0	0	0	232	0	0	120	0	0	0	627	31	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	33	0	0	0	0	0	0	5	0	0	0	39	8	0	0	0	0	0	0	56	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	61	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	44	0	0	0	26	0	0	0	16	0	0	0	94	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	487	0	0	16	0	0	0	0	0	27	0	0	0	0	0	0	0	0	2000	4	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	7	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	205	0	0	0	0
f448	0	0	0	0	12	0	0	4	97	0	0	0	6286	0	0	0	0	5358	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	21658	0	0	0	0	0	0	21	6	11349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	232	30	0	0	0	0	0	0	0	5	0	0	632	0	0	0	138	1033	0	0	168	0	32	0	0	0	0	0	0	0	46	0	0	0	0	8032	0	85	417	0	0	0	0	0	0	213	0	0	0	26	0	0	95	0	0	0	70	0	0	5	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	10	0	18	0	154	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	310	0	3	0	0	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	42	0	0	11	0	0	0	0	0	0	9	0	0	20	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	89	19	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	9	0	0	0	0	0	80	0	0	35	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0
f449	0	0	4	0	3	0	0	0	72	0	0	0	11636	11	0	0	0	5471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13313	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	5	0	0	101	0	19	0	0	461	0	0	112	16	70	0	0	0	0	0	0	0	106	0	0	0	0	25125	0	42	29	0	5	0	0	0	0	234	0	0	0	24	0	0	131	0	0	0	57	6	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	31	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	52	0	0	0	0
f471	0	0	4	0	0	0	0	0	0	0	0	0	3503	10	0	0	0	1647	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	24603	0	0	0	0	0	0	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	71	0	0	0	0	0	0	0	0	0	0	0	507	0	21	0	0	1358	0	0	117	0	51	0	0	0	22	0	0	0	0	0	0	0	0	25240	13	15	0	0	0	0	0	0	0	201	0	0	19	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
