gene	log2FoldChange	padj	baseMean	pvalue	stat
mki67	2.2483979494122908	5.2497644194453706e-11	1235.533431814617	1.3005196745116524e-13	7.406116121473778
rnaseh2a	1.4408401281919072	5.558134849271332e-11	191.89116852967913	1.4039102936907235e-13	7.3959592775445175
seta	1.1296552308337227	6.129214301161366e-11	2332.350472384633	1.5779295573009784e-13	7.380418321998633
pola2	2.271295192302228	7.233218601967295e-11	153.11698983663402	1.897283744626385e-13	7.355841262478277
hipk3a	-0.9897159344383896	7.805213303116603e-11	1182.1329193415534	2.0852320963297868e-13	-7.343214962407716
znf367	2.176015084179947	8.093602378922931e-11	285.80251271352864	2.2015919425835924e-13	7.335946965980938
LOC100534669	3.6651131392311007	8.226397753182451e-11	97.43917276172645	2.277673638370815e-13	7.3313961051904535
si:ch211-209n20.1	6.961822889785739	8.606455335522034e-11	151.34184495042194	2.424706899792481e-13	7.323009465739862
tk1	2.240728756941619	8.757470071215478e-11	202.83593239387247	2.509791296457537e-13	7.318381701829483
snapc1a	18.356085678408625	8.995022387682036e-11	12.919306169689012	2.6215638182392874e-13	7.312531199425303
uhrf1	2.0090885897127473	9.82044881274182e-11	603.8982277651733	2.90983328108637e-13	7.2985047073481555
krcp	2.9664605286784265	9.830460838448083e-11	203.60455975882292	2.9605506969630405e-13	7.296178959495566
mcm7	1.719953366895715	1.3106901970070547e-10	1057.0323581752093	4.010952660001188e-13	7.255191057659612
atad2	2.3325605323769834	1.9758354439429374e-10	375.1207366684467	6.142394152248894e-13	7.19728355726277
klhdc3	-0.8898957334909995	2.1503839977337533e-10	782.237058776662	6.789476847170252e-13	-7.183609180963706
LOC795715	5.595902452883451	2.2429783594957815e-10	182.25498975588704	7.1907792163366e-13	7.17575773455598
commd6	1.3018358240074437	2.484294680030915e-10	137.7184650898219	8.085089792688168e-13	7.159704928829705
ska3	3.6423768033958557	2.530350841032155e-10	96.96564751519959	8.357888822566986e-13	7.155154250349313
anxa11b	1.4505411129733772	2.6085922725917597e-10	3463.749353863908	8.841028792785121e-13	7.147441326858024
knstrn	3.4233383770284136	2.6085922725917597e-10	56.2811767495937	8.869745911566676e-13	7.146996003462007
ncapg2	2.7191124821275947	3.047018970957618e-10	129.4298673773496	1.0508493075144067e-12	7.123677285557327
ccl38a.4	5.104042826158534	3.12451353800303e-10	173.53755508962564	1.0927525853024637e-12	7.118288749636997
cks1b	2.4813984158820577	3.136799371784027e-10	97.94600719950697	1.112286171565716e-12	7.1158457748937645
pgrmc2	-1.9872610466155654	3.3520793187737517e-10	1755.3734917633712	1.2049053751846195e-12	-7.1048072999886855
dck	2.3314266793772718	3.3721932815245655e-10	126.27523247232327	1.2285155492026152e-12	7.102126662257104
LOC564808	4.452140860253539	3.4466073791134917e-10	1159.3433108976426	1.272366837385852e-12	7.097279383479805
cdk18	2.8764722350227876	3.629805948792337e-10	436.6313953172038	1.3576288825812887e-12	7.0883066477512156
slbp	2.3190501492438074	4.105704020153773e-10	314.5022507179287	1.5555686286102603e-12	7.0694429540184025
